Id,Label,timeset,pageranks
PDF/U1760.pdf,,,0.00035
PDF/U1780.pdf,,,0.00035
PDF/U1800.pdf,,,0.00035
PDF/U18800.pdf,,,0.00035
PDF/U18B0.pdf,,,0.00035
PDF/U1900.pdf,,,0.00035
PDF/U1950.pdf,,,0.00035
PDF/U1980.pdf,,,0.00035
PDF/U19E0.pdf,,,0.00035
PDF/U1A00.pdf,,,0.00035
PDF/U1A20.pdf,,,0.00035
PDF/U1AB0.pdf,,,0.00035
PDF/U1B00.pdf,,,0.00035
PDF/U1B000.pdf,,,0.00035
PDF/U1B100.pdf,,,0.00035
PDF/U1B170.pdf,,,0.00035
PDF/U1B80.pdf,,,0.00035
PDF/U1BC0.pdf,,,0.00035
PDF/U1BC00.pdf,,,0.00035
PDF/U1BCA0.pdf,,,0.00035
PDF/U1C00.pdf,,,0.00035
PDF/U1C50.pdf,,,0.00035
PDF/U1C80.pdf,,,0.00035
PDF/U1C90.pdf,,,0.00035
PDF/U1CC0.pdf,,,0.00035
PDF/U1CD0.pdf,,,0.00035
PDF/U1D00.pdf,,,0.00035
PDF/U1D000.pdf,,,0.00035
PDF/U1D100.pdf,,,0.00035
PDF/U1D200.pdf,,,0.00035
PDF/U1D2E0.pdf,,,0.00035
PDF/U1D300.pdf,,,0.00035
PDF/U1D360.pdf,,,0.00035
PDF/U1D400.pdf,,,0.00035
PDF/U1D80.pdf,,,0.000349
PDF/U1D800.pdf,,,0.00035
PDF/U1DC0.pdf,,,0.00035
PDF/U1E00.pdf,,,0.00035
PDF/U1E000.pdf,,,0.00035
PDF/U1E800.pdf,,,0.00035
PDF/U1E900.pdf,,,0.00035
PDF/U1EC70.pdf,,,0.00035
PDF/U1EE00.pdf,,,0.00035
PDF/U1F00.pdf,,,0.00035
PDF/U1F000.pdf,,,0.00035
PDF/U1F030.pdf,,,0.00035
PDF/U1F0A0.pdf,,,0.00035
PDF/U1F100.pdf,,,0.00035
PDF/U1F200.pdf,,,0.00035
PDF/U1F300.pdf,,,0.00035
PDF/U1F600.pdf,,,0.00035
PDF/U1F650.pdf,,,0.00035
PDF/U1F680.pdf,,,0.00035
PDF/U1F700.pdf,,,0.00035
PDF/U1F780.pdf,,,0.00035
PDF/U1F800.pdf,,,0.00035
PDF/U1F900.pdf,,,0.00035
PDF/U1FA00.pdf,,,0.00035
PDF/U1FF80.pdf,,,0.000349
PDF/U2000.pdf,,,0.00035
PDF/U20000.pdf,,,0.00035
PDF/U2070.pdf,,,0.00035
PDF/U20A0.pdf,,,0.00035
PDF/U20D0.pdf,,,0.00035
PDF/U2100.pdf,,,0.00035
PDF/U2150.pdf,,,0.00035
PDF/U2190.pdf,,,0.00035
PDF/U2200.pdf,,,0.00035
PDF/U2300.pdf,,,0.00035
PDF/U2400.pdf,,,0.00035
PDF/U2440.pdf,,,0.00035
PDF/U2460.pdf,,,0.00035
PDF/U2500.pdf,,,0.00035
PDF/U2580.pdf,,,0.00035
PDF/U25A0.pdf,,,0.00035
PDF/U2600.pdf,,,0.00035
PDF/U2700.pdf,,,0.00035
PDF/U27C0.pdf,,,0.00035
PDF/U27F0.pdf,,,0.00035
PDF/U2800.pdf,,,0.00035
PDF/U2900.pdf,,,0.00035
PDF/U2980.pdf,,,0.00035
PDF/U2A00.pdf,,,0.00035
PDF/U2A700.pdf,,,0.00035
PDF/U2B00.pdf,,,0.00035
PDF/U2B740.pdf,,,0.00035
PDF/U2B820.pdf,,,0.00035
PDF/U2C00.pdf,,,0.00035
PDF/U2C60.pdf,,,0.00035
PDF/U2C80.pdf,,,0.00035
PDF/U2CEB0.pdf,,,0.00035
PDF/U2D00.pdf,,,0.00035
PDF/U2D30.pdf,,,0.00035
PDF/U2D80.pdf,,,0.00035
PDF/U2DE0.pdf,,,0.00035
PDF/U2E00.pdf,,,0.00035
PDF/U2E80.pdf,,,0.00035
PDF/U2F00.pdf,,,0.00035
PDF/U2F800.pdf,,,0.00035
PDF/U2FF0.pdf,,,0.00035
PDF/U2FF80.pdf,,,0.000349
PDF/U3000.pdf,,,0.00035
PDF/U3040.pdf,,,0.00035
PDF/U30A0.pdf,,,0.00035
PDF/U3100.pdf,,,0.00035
PDF/U3130.pdf,,,0.00035
PDF/U3190.pdf,,,0.00035
PDF/U31A0.pdf,,,0.00035
PDF/U31C0.pdf,,,0.00035
PDF/U31F0.pdf,,,0.00035
PDF/U3200.pdf,,,0.00035
PDF/U3300.pdf,,,0.00035
PDF/U3400.pdf,,,0.00035
PDF/U3FF80.pdf,,,0.000349
PDF/U4DC0.pdf,,,0.00035
PDF/U4E00.pdf,,,0.00035
PDF/U4FF80.pdf,,,0.000349
PDF/U5FF80.pdf,,,0.000349
PDF/U6FF80.pdf,,,0.000349
PDF/U7FF80.pdf,,,0.000349
PDF/U8FF80.pdf,,,0.000349
PDF/U9FF80.pdf,,,0.000349
PDF/UA000.pdf,,,0.00035
PDF/UA490.pdf,,,0.00035
PDF/UA4D0.pdf,,,0.00035
PDF/UA500.pdf,,,0.00035
PDF/UA640.pdf,,,0.00035
PDF/UA6A0.pdf,,,0.00035
PDF/UA700.pdf,,,0.00035
PDF/UA720.pdf,,,0.00035
PDF/UA800.pdf,,,0.00035
PDF/UA830.pdf,,,0.00035
PDF/UA840.pdf,,,0.00035
PDF/UA880.pdf,,,0.00035
PDF/UA8E0.pdf,,,0.00035
PDF/UA900.pdf,,,0.00035
PDF/UA930.pdf,,,0.00035
PDF/UA960.pdf,,,0.00035
PDF/UA980.pdf,,,0.00035
PDF/UA9E0.pdf,,,0.00035
PDF/UAA00.pdf,,,0.00035
PDF/UAA60.pdf,,,0.00035
PDF/UAA80.pdf,,,0.00035
PDF/UAAE0.pdf,,,0.00035
PDF/UAB00.pdf,,,0.00035
PDF/UAB30.pdf,,,0.00035
PDF/UAB70.pdf,,,0.00035
PDF/UABC0.pdf,,,0.00035
PDF/UAC00.pdf,,,0.00035
PDF/UAFF80.pdf,,,0.000349
PDF/UBFF80.pdf,,,0.000349
PDF/UBOOP.pdf,,,0.000347
PDF/UCFF80.pdf,,,0.000349
PDF/UD7B0.pdf,,,0.00035
PDF/UD800.pdf,,,0.00035
PDF/UDC00.pdf,,,0.00035
PDF/UDFF80.pdf,,,0.000349
PDF/UE000.pdf,,,0.00035
PDF/UE0000.pdf,,,0.00035
PDF/UE0100.pdf,,,0.00035
PDF/UEFF80.pdf,,,0.000349
PDF/UF0000.pdf,,,0.00035
PDF/UF900.pdf,,,0.00035
PDF/UFB00.pdf,,,0.00035
PDF/UFB50.pdf,,,0.00035
PDF/UFE00.pdf,,,0.00035
PDF/UFE10.pdf,,,0.00035
PDF/UFE20.pdf,,,0.00035
PDF/UFE30.pdf,,,0.00035
PDF/UFE50.pdf,,,0.00035
PDF/UFE70.pdf,,,0.00035
PDF/UFF00.pdf,,,0.00035
PDF/UFFF0.pdf,,,0.00035
PDF/UFFF80.pdf,,,0.000349
pending.html,,,0.000363
pending/about-sei.html,,,0.000459
pending/properties.html,,,0.000363
pending/symbol-guidelines.html,,,0.000363
policies.html,,,0.000367
policies/collation_stability.html,,,0.00039
policies/confidential_data_policy.html,,,0.00039
policies/conflict_of_interest_policy.pdf,,,0.000367
policies/font_policy.html,,,0.000407
policies/gift_policy.html,,,0.000367
policies/ipr_policy.html,,,0.000367
policies/locales_stability.html,,,0.000367
policies/logo_policy.html,,,0.000731
policies/mail_policy.html,,,0.000387
policies/patent_policy.html,,,0.000399
policies/policies.html#Stability,,,0.000367
policies/privacy_policy.html,,,0.000731
policies/property_value_stability_table.html,,,0.00035
policies/reg_stability_policy.html,,,0.000367
policies/stability_policy.html,,,0.00049
policies/stability_policy.html#Alias_Stability,,,0.00035
policies/stability_policy.html#Case_Folding,,,0.000356
policies/stability_policy.html#Name,,,0.000424
policies/stability_policy.html#Normalization,,,0.000363
policies/stability_policy.html#Property_Alias_Uniqueness,,,0.00035
policies/stability_policy.html#Property_Stability,,,0.00035
policies/stability_policy.html#Property_Value,,,0.00037
policies/translation_policy.html,,,0.000367
policies/Unicode_Whistleblower_Policy.pdf,,,0.000367
press/boilerplate.html,,,0.000353
press/emoji.html,,,0.000383
press/quotations.html,,,0.000366
press/seachange.html,,,0.000378
principles.html,,,0.000366
privacy_policy.html,,,0.000367
proposals.html,,,0.000352
Public,,,0.000414
Public/,,,0.00037
Public/10.0.0/ucd/NamesList.html,,,0.000377
Public/11.0.0/,,,0.000377
Public/11.0.0/charts/,,,0.000352
Public/11.0.0/charts/RSIndex.pdf,,,0.000373
Public/11.0.0/ucd/NamesList.html,,,0.000377
Public/5.0.0/,,,0.000373
Public/5.2.0/,,,0.000373
Public/5.2.0/ucdxml/,,,0.000373
Public/cldr/,,,0.000359
Public/emoji/,,,0.000348
Public/emoji/5.0/emoji-variation-sequences.txt,,,0.000357
Public/emoji/latest/,,,0.000361
Public/emoji/latest/emoji-zwj-sequences.txt,,,0.000355
Public/idna/,,,0.000359
Public/MAPPINGS,,,0.000399
Public/MAPPINGS/,,,0.000359
Public/MAPPINGS/OBSOLETE/EASTASIA/,,,0.000358
Public/MAPPINGS/VENDORS,,,0.000373
Public/math/,,,0.000359
Public/PROGRAMS/,,,0.000359
Public/security/,,,0.000359
Public/UCA/,,,0.000359
Public/UCA/11.0.0/,,,0.00038
Public/UCA/11.0.0/allkeys.txt,,,0.000356
Public/UCA/11.0.0/CollationTest.html,,,0.000356
Public/UCA/11.0.0/CollationTest.zip,,,0.000356
Public/UCA/latest/,,,0.000356
Public/UCA/latest/allkeys.txt,,,0.000356
Public/UCA/latest/CollationTest.html,,,0.000356
Public/UCA/latest/CollationTest.zip,,,0.000356
Public/UCD/latest/,,,0.000444
Public/UCD/latest/ucd/Blocks.txt,,,0.000364
Public/UCD/latest/ucd/DerivedAge.txt,,,0.000407
Public/UCD/latest/ucd/extracted/DerivedBidiClass.txt,,,0.00037
Public/UCD/latest/ucd/NamedSequences.txt,,,0.000387
Public/UCD/latest/ucd/NamedSequencesProv.txt,,,0.000367
Public/UCD/latest/ucd/NamesList.html,,,0.000394
Public/UCD/latest/ucd/NamesList.txt,,,0.000364
Public/UCD/latest/ucd/PropertyValueAliases.txt,,,0.000382
Public/UCD/latest/ucd/PropList.txt,,,0.000377
Public/UCD/latest/ucd/Scripts.txt,,,0.000364
Public/UCD/latest/ucd/StandardizedVariants.txt,,,0.000388
Public/UCD/latest/ucdxml/,,,0.000367
Public/UNIDATA/Index.txt,,,0.00036
Public/UNIDATA/NamesList.txt,,,0.00036
Public/UNIDATA/PropertyValueAliases.txt,,,0.000388
Public/vertical/,,,0.000359
Public/zipped/,,,0.000359
Public/zipped/11.0.0/,,,0.000352
references/,,,0.000352
related.html,,,0.000359
reporting.html#form,,,0.00036
reports/,,,0.00054
reports/about-reports.html,,,0.000418
reports/about-reports.html#Data,,,0.000352
reports/index.html#annexes,,,0.000375
reports/index.html#reports,,,0.000375
reports/index.html#standards,,,0.000375
reports/tr10/#Contextual_Sensitivity,,,0.000364
reports/tr10/#Default_Unicode_Collation_Element_Table,,,0.000348
reports/tr10/#Implicit_Weights,,,0.000364
reports/tr10/#Incremental_Comparison,,,0.000364
reports/tr10/#Interleaved_Levels,,,0.000364
reports/tr10/proposed.html,,,0.000356
reports/tr10/tr10-36.html,,,0.000356
reports/tr10/tr10-37.html,,,0.000348
reports/tr10/tr10-38.html,,,0.00037
reports/tr10/tr10-38.html#Migration,,,0.000352
reports/tr11/,,,0.000376
reports/tr11/tr11-34.html,,,0.000348
reports/tr11/tr11-35.html,,,0.000352
reports/tr11/tr11-35.html#Modifications,,,0.000352
reports/tr14/,,,0.000412
reports/tr14/#Conformance,,,0.000381
reports/tr14/tr14-40.html,,,0.000348
reports/tr14/tr14-41.html,,,0.000352
reports/tr14/tr14-41.html#Modifications,,,0.000352
reports/tr15/#Implementation_Notes,,,0.000363
reports/tr15/proposed.html,,,0.000365
reports/tr15/tr15-45.html,,,0.000365
reports/tr15/tr15-46.html,,,0.000348
reports/tr15/tr15-47.html,,,0.00038
reports/tr15/tr15-47.html#Modifications,,,0.000352
reports/tr16/,,,0.000391
reports/tr17/#CharactersVsGlyphs,,,0.00036
reports/tr17/tr17-5.html,,,0.000356
reports/tr17/tr17-7.html,,,0.000356
reports/tr18/,,,0.000423
reports/tr18/#Character_Blocks,,,0.000364
reports/tr18/#Hex_notation,,,0.000348
reports/tr20/,,,0.000369
reports/tr21/,,,0.000364
reports/tr22/,,,0.000402
reports/tr23/,,,0.000412
reports/tr24,,,0.000354
reports/tr24/proposed.html,,,0.000374
reports/tr24/tr24-27.html,,,0.000374
reports/tr24/tr24-28.html,,,0.00038
reports/tr24/tr24-28.html#Modifications,,,0.000352
reports/tr25/,,,0.000418
reports/tr25/tr25-15.pdf,,,0.000354
reports/tr26/,,,0.000391
reports/tr27/,,,0.000369
reports/tr27/tr27-4.html#errata,,,0.000358
reports/tr28/,,,0.00036
reports/tr28/tr28-3.html#errata,,,0.000358
reports/tr29/,,,0.000419
reports/tr29/tr29-32.html,,,0.000348
reports/tr29/tr29-33.html,,,0.000352
reports/tr29/tr29-33.html#Modifications,,,0.000352
reports/tr31/,,,0.000376
reports/tr31/tr31-28.html,,,0.000348
reports/tr31/tr31-29.html,,,0.000352
reports/tr31/tr31-29.html#Modifications,,,0.000352
reports/tr32/,,,0.000369
reports/tr33/,,,0.000369
reports/tr34/,,,0.000386
reports/tr34/tr34-23.html,,,0.000352
reports/tr34/tr34-23.html#Modifications,,,0.000352
reports/tr35/#Character_Elements,,,0.000367
reports/tr35/#Unicode_Language_and_Locale_Identifiers,,,0.000356
reports/tr35/#unicode_region_subtag,,,0.000355
reports/tr35/#unicode_subdivision_id,,,0.000355
reports/tr35/proposed.html,,,0.000353
reports/tr35/tr35-49/tr35.html,,,0.000348
reports/tr35/tr35-51/tr35.html,,,0.000348
reports/tr35/tr35-collation.html,,,0.000356
reports/tr35/tr35-collation.html#Case_Parameters,,,0.000356
reports/tr35/tr35-collation.html#Collation_Settings,,,0.000356
reports/tr35/tr35-collation.html#Root_Collation,,,0.000356
reports/tr35/tr35-collation.html#Root_Data_Files,,,0.000356
reports/tr35/tr35-collation.html#Script_Reordering,,,0.000356
reports/tr35/tr35-collation.html#Setting_Options,,,0.000356
reports/tr35/tr35-general.html#Inheritance,,,0.000348
reports/tr36/,,,0.000425
reports/tr37/,,,0.000411
reports/tr38/,,,0.000374
reports/tr38/tr38-24.html,,,0.000348
reports/tr38/tr38-25.html,,,0.000352
reports/tr38/tr38-25.html#Modifications,,,0.000352
reports/tr39/,,,0.000435
reports/tr39/tr39-16.html,,,0.000348
reports/tr39/tr39-17.html,,,0.000352
reports/tr39/tr39-17.html#Modifications,,,0.000352
reports/tr41/#UAX24,,,0.000348
reports/tr41/#UAX44,,,0.000348
reports/tr41/#UTS10,,,0.000348
reports/tr41/#UTS18,,,0.000348
reports/tr41/tr41-22.html,,,0.000348
reports/tr41/tr41-23.html,,,0.000399
reports/tr42/,,,0.000401
reports/tr42/tr42-22.html,,,0.000348
reports/tr42/tr42-23.html,,,0.000352
reports/tr42/tr42-23.html#Modifications,,,0.000352
reports/tr44,,,0.000364
reports/tr44/,,,0.000474
reports/tr44/#Default_Values,,,0.000356
reports/tr44/#Directory_Structure,,,0.000373
reports/tr44/tr44-21.html,,,0.000354
reports/tr44/tr44-22.html,,,0.000352
reports/tr44/tr44-22.html#Modifications,,,0.000352
reports/tr44/tr44-22.html#Unicode_11.0.0,,,0.000352
reports/tr45/,,,0.00035
reports/tr45/tr45-18.html,,,0.000348
reports/tr45/tr45-19.html,,,0.000352
reports/tr45/tr45-19.html#Modifications,,,0.000352
reports/tr46/,,,0.000432
reports/tr46/#IDNA2008,,,0.000355
reports/tr46/#IDNAComparison,,,0.000355
reports/tr46/#Registries,,,0.000355
reports/tr46/tr46-20.html,,,0.000348
reports/tr46/tr46-21.html,,,0.000352
reports/tr46/tr46-21.html#Modifications,,,0.000352
reports/tr50/,,,0.000391
reports/tr50/tr50-20.html,,,0.000348
reports/tr50/tr50-21.html,,,0.000352
reports/tr50/tr50-21.html#Modifications,,,0.000352
reports/tr51/,,,0.00038
reports/tr51/#def_emoji_tag_sequence,,,0.000355
reports/tr51/#Design_Guidelines,,,0.000355
reports/tr51/#Diversity,,,0.000355
reports/tr51/#Emoji_ZWJ_Sequences,,,0.000355
reports/tr51/#Flags,,,0.000355
reports/tr51/#Gender,,,0.000355
reports/tr51/#Identification,,,0.000355
reports/tr51/#Introduction,,,0.000355
reports/tr51/#Longer_Term,,,0.000355
reports/tr51/#Presentation_Style,,,0.000357
reports/tr51/#valid-emoji-tag-sequences,,,0.000355
reports/tr51/index.html,,,0.000361
reports/tr51/tr51-13.html,,,0.000348
reports/tr51/tr51-13.html#Emoji_Counts,,,0.000352
reports/tr51/tr51-14.html,,,0.000352
reports/tr51/tr51-14.html#Modifications,,,0.000352
reports/tr53/tr53-2.html,,,0.000348
reports/tr6/,,,0.000453
reports/tr9/,,,0.000417
reports/tr9/#Higher-Level_Protocols,,,0.00037
reports/tr9/tr9-38.html,,,0.000348
reports/tr9/tr9-39.html,,,0.000352
reports/tr9/tr9-39.html#Modifications,,,0.000352
repos/cldr/tags/latest/common/bcp47/calendar.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/collation.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/currency.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/measure.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/number.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/segmentation.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/timezone.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/transform.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/transform_hybrid.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/transform_ime.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/transform_keyboard.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/transform_mt.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/transform_private_use.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/transform-destination.xml,,,0.000348
repos/cldr/tags/latest/common/bcp47/variant.xml,,,0.000348
repos/cldr/tags/latest/common/supplemental/numberingSystems.xml,,,0.000348
repos/cldr/tags/latest/common/validity/,,,0.000348
repos/cldr/trunk/common/supplemental/coverageLevels.xml,,,0.000353
resolved.html,,,0.000377
resources/emoji.html,,,0.000361
resources/fonts.html,,,0.000386
resources/online-tools.html,,,0.000356
resources/readinglist.html,,,0.000534
review/#aboutPRI,,,0.000455
review/index.html#feedback,,,0.000371
review/pri358/,,,0.000371
review/pri372/feedback.html,,,0.000371
roadmaps/,,,0.000483
roadmaps/bmp/bmp-3-0.html,,,0.000392
roadmaps/smp/,,,0.000368
rs.pdf,,,0.000367
scripts_and_languages.html,,,0.00038
search/,,,0.00123
selection.html,,,0.000361
sip/,,,0.000372
slides.html,,,0.000361
smp/,,,0.000372
ssp/,,,0.000372
standard/principles.html,,,0.000426
standard/stability_policy.html,,,0.000377
standard/UnicodeTranscriptions.html,,,0.000365
standard/versions/,,,0.000438
standard/versions/enumeratedversions.html,,,0.000391
standard/WhatIsUnicode-more.html,,,0.000365
standard/where,,,0.000371
standards.html,,,0.000388
superseded.html,,,0.000352
supported.html,,,0.000387
tc-procedures.html,,,0.000364
tech_files.html,,,0.000365
tech_langid.html,,,0.000365
tech_whichcharacter.html,,,0.000365
tech_whichtext.html,,,0.000365
terminology/about_term.html,,,0.000396
terminology/term_en_fr.html,,,0.000369
terminology/term_en_ja.html,,,0.000369
terminology/term_en_zh_Hant_HK.html,,,0.000369
terminology/term_fr_en.html,,,0.000369
terminology/term_ja_en.html,,,0.000369
terminology/term_zh_Hant_HK_en.html,,,0.000369
terms_of_use.html,,,0.000377
timesens/calendar.html#nextUTC,,,0.000464
timesens/logistics-utc132.html,,,0.00035
timesens/logistics-utc133.html,,,0.00035
timesens/logistics-utc134.html,,,0.00035
timesens/logistics-utc135.html,,,0.00035
timesens/logistics-utc136.html,,,0.00035
timesens/logistics-utc137.html,,,0.00035
timesens/logistics-utc138.html,,,0.00035
timesens/logistics-utc139.html,,,0.00035
timesens/logistics-utc140.html,,,0.00035
timesens/logistics-utc141.html,,,0.00035
timesens/logistics-utc142.html,,,0.00035
timesens/logistics-utc143.html,,,0.00035
timesens/logistics-utc144.html,,,0.00035
timesens/logistics-utc145.html,,,0.00035
timesens/logistics-utc146.htm,,,0.00035
timesens/logistics-utc147.html,,,0.00035
timesens/logistics-utc148.html,,,0.00035
timesens/logistics-utc149.html,,,0.00035
timesens/logistics-utc150.html,,,0.00035
timesens/logistics-utc151.html,,,0.00035
timesens/logistics-utc152.html,,,0.00035
timesens/logistics-utc153.html,,,0.00035
tip/,,,0.000372
topical/,,,0.000351
tr1/,,,0.000352
tr10/,,,0.000352
tr11/,,,0.000352
tr12/,,,0.000352
tr13/,,,0.000352
tr14/,,,0.000352
tr15/,,,0.000352
tr16/,,,0.000352
tr17/,,,0.000352
tr18/,,,0.000352
tr19/,,,0.000352
tr2/,,,0.000352
tr20/,,,0.000352
tr21/,,,0.000352
tr22/,,,0.000352
tr23/,,,0.000352
tr24/,,,0.000352
tr25/,,,0.000352
tr26/,,,0.000352
tr27/,,,0.000352
tr28/,,,0.000352
tr29/,,,0.000352
tr3/,,,0.000352
tr30/,,,0.000352
tr31/,,,0.000352
tr32/,,,0.000352
tr33/,,,0.000352
tr34/,,,0.000352
tr35.html#Acknowledgments,,,0.000348
tr35.html#Contents,,,0.000348
tr35/,,,0.000352
tr35-collation.html,,,0.000348
tr35-collation.html#Case_Parameters,,,0.000348
tr35-collation.html#Collation_Element,,,0.000348
tr35-collation.html#Collation_Settings,,,0.000348
tr35-collation.html#Collation_Tailorings,,,0.000348
tr35-collation.html#Collation_Version,,,0.000348
tr35-collation.html#Contents,,,0.000348
tr35-collation.html#Context_Before,,,0.000348
tr35-collation.html#Contractions,,,0.000348
tr35-collation.html#Expansions,,,0.000348
tr35-collation.html#Logical_Reset_Positions,,,0.000348
tr35-collation.html#Orderings,,,0.000348
tr35-collation.html#Placing_Characters_Before_Others,,,0.000348
tr35-collation.html#Root_Collation,,,0.000348
tr35-collation.html#Rules,,,0.000348
tr35-collation.html#Script_Reordering,,,0.000348
tr35-collation.html#Setting_Options,,,0.000348
tr35-collation.html#Special_Purpose_Commands,,,0.000348
tr35-collation.html#Visibility,,,0.000348
tr35-dates.html,,,0.000348
tr35-dates.html#Calendar_Elements,,,0.000348
tr35-dates.html#Calendar_Fields,,,0.000348
tr35-dates.html#Calendar_Preference_Data,,,0.000348
tr35-dates.html#Contents,,,0.000348
tr35-dates.html#Date_Field_Symbol_Table,,,0.000348
tr35-dates.html#Date_Format_Patterns,,,0.000348
tr35-dates.html#dateFormats,,,0.000348
tr35-dates.html#dateTimeFormats,,,0.000348
tr35-dates.html#Day_Period_Rules,,,0.000348
tr35-dates.html#dayPeriods,,,0.000348
tr35-dates.html#fallbackFormat,,,0.000348
tr35-dates.html#Localized_Pattern_Characters,,,0.000348
tr35-dates.html#monthPatterns_cyclicNameSets,,,0.000348
tr35-dates.html#months_days_quarters_eras,,,0.000348
tr35-dates.html#Overview_Dates_Element_Supplemental,,,0.000348
tr35-dates.html#Parsing_Dates_Times,,,0.000348
tr35-dates.html#Primary_Zones,,,0.000348
tr35-dates.html#Supplemental_Calendar_Data,,,0.000348
tr35-dates.html#Supplemental_Time_Zone_Data,,,0.000348
tr35-dates.html#Time_Data,,,0.000348
tr35-dates.html#Time_Zone_Names,,,0.000348
tr35-dates.html#timeFormats,,,0.000348
tr35-dates.html#Using_Time_Zone_Names,,,0.000348
tr35-dates.html#Week_Data,,,0.000348
tr35-general.html,,,0.000348
tr35-general.html#,,,0.000348
tr35-general.html#Character_Elements,,,0.000348
tr35-general.html#Character_Mapping,,,0.000348
tr35-general.html#Character_More_Info,,,0.000348
tr35-general.html#Contents,,,0.000348
tr35-general.html#Context_Transform_Elements,,,0.000348
tr35-general.html#contextTransformUsage_type_attribute_values,,,0.000348
tr35-general.html#Delimiter_Elements,,,0.000348
tr35-general.html#Display_Name_Elements,,,0.000348
tr35-general.html#Ellipsis,,,0.000348
tr35-general.html#ExemplarSyntax,,,0.000348
tr35-general.html#IndexLabels,,,0.000348
tr35-general.html#Layout_Elements,,,0.000348
tr35-general.html#List_Gender,,,0.000348
tr35-general.html#ListPatterns,,,0.000348
tr35-general.html#Measurement_Elements,,,0.000348
tr35-general.html#Measurement_System_Data,,,0.000348
tr35-general.html#POSIX_Elements,,,0.000348
tr35-general.html#Reference_Elements,,,0.000348
tr35-general.html#Segmentation_Inheritance,,,0.000348
tr35-general.html#Segmentations,,,0.000348
tr35-general.html#Transform_Rules_Syntax,,,0.000348
tr35-general.html#Transforms,,,0.000348
tr35-general.html#Typographic_Names,,,0.000348
tr35-general.html#Unit_Elements,,,0.000348
tr35-info.html,,,0.000348
tr35-info.html#Appendix_Supplemental_Metadata,,,0.000348
tr35-info.html#Contents,,,0.000348
tr35-info.html#Coverage_Levels,,,0.000348
tr35-info.html#Default_Content,,,0.000348
tr35-info.html#Metadata_Elements,,,0.000348
tr35-info.html#Postal_Code_Validation,,,0.000348
tr35-info.html#Preferred_Units_For_Usage,,,0.000348
tr35-info.html#rgScope,,,0.000348
tr35-info.html#Supplemental_Alias_Information,,,0.000348
tr35-info.html#Supplemental_Character_Fallback_Data,,,0.000348
tr35-info.html#Supplemental_Code_Mapping,,,0.000348
tr35-info.html#Supplemental_Data,,,0.000348
tr35-info.html#Supplemental_Deprecated_Information,,,0.000348
tr35-info.html#Supplemental_Language_Data,,,0.000348
tr35-info.html#Supplemental_Territory_Containment,,,0.000348
tr35-info.html#Supplemental_Territory_Information,,,0.000348
tr35-info.html#Telephone_Code_Data,,,0.000348
tr35-info.html#Territory_Based_Preferences,,,0.000348
tr35-keyboards.html,,,0.000348
tr35-keyboards.html#Contents,,,0.000348
tr35-keyboards.html#Data_Sources,,,0.000348
tr35-keyboards.html#Element_backspace,,,0.000348
tr35-keyboards.html#Element_backspaces,,,0.000348
tr35-keyboards.html#Element_display,,,0.000348
tr35-keyboards.html#Element_displayMap,,,0.000348
tr35-keyboards.html#Element_final,,,0.000348
tr35-keyboards.html#Element_generation,,,0.000348
tr35-keyboards.html#Element_hardwareMap,,,0.000348
tr35-keyboards.html#Element_Heirarchy_Layout_File,,,0.000348
tr35-keyboards.html#Element_Heirarchy_Platform_File,,,0.000348
tr35-keyboards.html#Element_import,,,0.000348
tr35-keyboards.html#Element_Keyboard,,,0.000348
tr35-keyboards.html#Element_keyMap,,,0.000348
tr35-keyboards.html#Element_layer,,,0.000348
tr35-keyboards.html#Element_map,,,0.000348
tr35-keyboards.html#Element_name,,,0.000348
tr35-keyboards.html#Element_names,,,0.000348
tr35-keyboards.html#Element_platform,,,0.000348
tr35-keyboards.html#Element_reorder,,,0.000348
tr35-keyboards.html#Element_row,,,0.000348
tr35-keyboards.html#Element_settings,,,0.000348
tr35-keyboards.html#Element_switch,,,0.000348
tr35-keyboards.html#Element_transform,,,0.000348
tr35-keyboards.html#Element_transforms,,,0.000348
tr35-keyboards.html#Element_version,,,0.000348
tr35-keyboards.html#Element_vkey,,,0.000348
tr35-keyboards.html#Element_vkeys,,,0.000348
tr35-keyboards.html#File_and_Dir_Structure,,,0.000348
tr35-keyboards.html#Goals_and_Nongoals,,,0.000348
tr35-keyboards.html#Invariants,,,0.000348
tr35-keyboards.html#Keyboard_IDs,,,0.000348
tr35-keyboards.html#Keyboards,,,0.000348
tr35-keyboards.html#Platform_Behaviors_in_Edge_Cases,,,0.000348
tr35-keyboards.html#Principles_for_Keyboard_Ids,,,0.000348
