Id,Label,timeset,pageranks,eigencentrality
L2018/18080-accessibility-emoji.pdf,,,0.00035,0.005587
L2018/18081-rejang-numbers.pdf,,,0.00035,0.005587
L2018/18082-cjk-misc.pdf,,,0.00035,0.005587
L2018/18083-pallava.pdf,,,0.00035,0.005587
L2018/18084-takri-vowel-sign-r.pdf,,,0.00035,0.005587
L2018/18085-sirmauri.pdf,,,0.00035,0.005587
L2018/18086-auto-rickshaw-emoji.pdf,,,0.00035,0.005587
L2018/18087-waffle-emoji.pdf,,,0.00035,0.005587
L2018/18088-tally-marks.pdf,,,0.00035,0.005587
L2018/18089-ext-emoj-suppt.pdf,,,0.00035,0.005587
L2018/18090-tachograph-symbols.pdf,,,0.00035,0.005587
L2018/18091-sitting-standing-emoji.pdf,,,0.00035,0.005587
L2018/18092-blood-drop-emoji.pdf,,,0.00035,0.005587
L2018/18093-otter-emoji.pdf,,,0.00035,0.005587
L2018/18094-arabic-hausa.pdf,,,0.00035,0.005587
L2018/18095-tachograph-fdbk.pdf,,,0.00035,0.005587
L2018/18096-telegraph-upd.pdf,,,0.00035,0.005587
L2018/18097-nine-usource-adds.pdf,,,0.00035,0.005587
L2018/18098-flamingo-emoji.pdf,,,0.00035,0.005587
L2018/18099-mwg2-1-mong-proposal.pdf,,,0.00035,0.005587
L2018/18100-mwg2-2-opinions.pdf,,,0.00035,0.005587
L2018/18101-mwg2-3-graphetic-analysis.pdf,,,0.00035,0.005587
L2018/18102-mwg2-4-graphetic-model.pdf,,,0.00035,0.005587
L2018/18103-mwg2-7-updates-phonetic.pdf,,,0.00035,0.005587
L2018/18104-mwg2-8-cmpr-graphetic-phonetic.pdf,,,0.00035,0.005587
L2018/18105-mwg2-9-unicode-mong.pdf,,,0.00035,0.005587
L2018/18106-mwg2-12-current-problems.pdf,,,0.00035,0.005587
L2018/18107-mwg2-13-summary-improvement.pdf,,,0.00035,0.005587
L2018/18108-mwg2-14-meeting-report.pdf,,,0.00035,0.005587
L2018/18109-utr53-disp-fdbk.html,,,0.00035,0.005587
L2018/18110-gender-update.pdf,,,0.00035,0.005587
L2018/18111-iceberg-emoji.pdf,,,0.00035,0.005587
L2018/18112-butter-emoji.pdf,,,0.00035,0.005587
L2018/18113-ballet-emoji.pdf,,,0.00035,0.005587
L2018/18114.htm,,,0.00035,0.005587
L2018/18115.htm,,,0.00035,0.005587
L2018/18116-closed-ai.html,,,0.00035,0.005587
L2018/18117-pubrev.html,,,0.00035,0.005587
L2018/18118-redefine-default-sortkey.pdf,,,0.00035,0.005587
L2018/18119-uax38-regex-changes.pdf,,,0.00035,0.005587
L2018/18120-new-char-property.pdf,,,0.00035,0.005587
L2018/18121r-n4943-khitan-cluster.pdf,,,0.00035,0.005587
L2018/18122-mate-emoji.pdf,,,0.00035,0.005587
L2018/18123-oyster-emoji.pdf,,,0.00035,0.005587
L2018/18124-banjo-emoji.pdf,,,0.00035,0.005587
L2018/18125-falafel-emoji.pdf,,,0.00035,0.005587
L2018/18126-old-uyghur.pdf,,,0.00035,0.005587
L2018/18127-ringed-planet.pdf,,,0.00035,0.005587
L2018/18128-skunk-emoji.pdf,,,0.00035,0.005587
L2018/18129-yo-yo-emoji.pdf,,,0.00035,0.005587
L2018/18130-juice-emoji.pdf,,,0.00035,0.005587
L2018/18131-n4942-shuishu-cmt.pdf,,,0.00035,0.005587
L2018/18132-n4945-zanabazar-add.pdf,,,0.00035,0.005587
L2018/18133-n4946-shuishu-cmt2.pdf,,,0.00035,0.005587
L2018/18134-nelson-uax45-fenn.pdf,,,0.00035,0.005587
L2018/18135-kite-emoji.pdf,,,0.00035,0.005587
L2018/18136-tamil-shrii-cmt.txt,,,0.00035,0.005587
L2018/18137-orangutan-emoji.pdf,,,0.00035,0.005587
L2018/18138-access-fdbk.pdf,,,0.00035,0.005587
L2018/18139-pinch-emoji.pdf,,,0.00035,0.005587
L2018/18140-stethoscope-emoji.pdf,,,0.00035,0.005587
L2018/18141r2-emoji-colors.pdf,,,0.00035,0.005587
L2018/18142-medefaidrin-corr.pdf,,,0.00035,0.005587
L2018/18143r2-emoji-recs.pdf,,,0.00035,0.005587
L2018/18144-sari-emoji.pdf,,,0.00035,0.005587
L2018/18145-malayalam-mark.pdf,,,0.00035,0.005587
L2018/18146-bandage-emoji.pdf,,,0.00035,0.005587
L2018/18147-uax29-32-draft.pdf,,,0.00035,0.005587
L2018/18148-uts51-13-draft.pdf,,,0.00035,0.005587
L2018/18149-uax44-21-draft.pdf,,,0.00035,0.005587
L2018/18150-uts10-37-draft.pdf,,,0.00035,0.005587
L2018/18151-utr53-2-draft.pdf,,,0.00035,0.005587
L2018/18152-uax11-34-draft.pdf,,,0.00035,0.005587
L2018/18153-uax38-24-draft.pdf,,,0.00035,0.005587
L2018/18154-uax45-18-draft.pdf,,,0.00035,0.005587
L2018/18155-uax9-38-draft.pdf,,,0.00035,0.005587
L2018/18156-uax50-20-draft.pdf,,,0.00035,0.005587
L2018/18157-uax15-46-draft.pdf,,,0.00035,0.005587
L2018/18158-uax41-22-draft.pdf,,,0.00035,0.005587
L2018/18159-uax31-28-draft.pdf,,,0.00035,0.005587
L2018/18160-uts39-16-draft.pdf,,,0.00035,0.005587
L2018/18161-uts46-20-draft.pdf,,,0.00035,0.005587
L2018/18162-uax14-40-draft.pdf,,,0.00035,0.005587
L2018/18163-uax42-22-draft.pdf,,,0.00035,0.005587
L2018/18164r-chorasmian.pdf,,,0.00035,0.005587
L2018/18165-n4944-hieroglyphs.pdf,,,0.00035,0.005587
L2018/18166-swimsuit-emoji.pdf,,,0.00035,0.005587
L2018/18167-shorts-briefs-emoji.pdf,,,0.00035,0.005587
L2018/18168-script-rec.pdf,,,0.00035,0.005587
L2018/18169-sei-liaison-rept.pdf,,,0.00035,0.005587
L2018/18170-shogi.pdf,,,0.00035,0.005587
L2018/18171-vowels-below.pdf,,,0.00035,0.005587
L2018/18172-tamil-shrii-cmt.pdf,,,0.00035,0.005587
L2018/18173-linebreak-chg.pdf,,,0.00035,0.005587
L2018/18174-hindko.pdf,,,0.00035,0.005587
L2018/18175-tigalari-reply.pdf,,,0.00035,0.005587
L2018/18176-future-adds.pdf,,,0.00035,0.005587
L2018/18177-irgn2285-activity-rept.pdf,,,0.00035,0.005587
L2018/18178-saw-emoji.pdf,,,0.00035,0.005587
L2018/18179-screwdriver-emoji.pdf,,,0.00035,0.005587
L2018/18180-name-changes.pdf,,,0.00035,0.005587
L2018/18181-n4947-assamese.pdf,,,0.00035,0.005587
L2018/18184-symbol-for-type-a-elec.pdf,,,0.00035,0.005587
L2018/18185-security.pdf,,,0.00035,0.005587
L2018/18186-mem-align.pdf,,,0.00035,0.005587
L2018/18187-utf-32-fdbk.pdf,,,0.00035,0.005587
L2018/18188-web-platform-diff.pdf,,,0.00035,0.005587
L2018/18189-irgn-2290-irg50-recs.pdf,,,0.00035,0.005587
L2018/18190-american-dozenal.pdf,,,0.00035,0.005587
L2018/18191-emoji12-cmt.pdf,,,0.00035,0.005587
L2018/18192-emoji12-cmt-resp.pdf,,,0.00035,0.005587
L2018/18193-shuishu-n4956.pdf,,,0.00035,0.005587
L2018/18194-tangut-n4957.pdf,,,0.00035,0.005587
L2018/18195-iso-stage-req.pdf,,,0.00035,0.005587
L2018/18196-iso-resp.txt,,,0.00035,0.005587
L2018/18197-ninja-emoji.pdf,,,0.00035,0.005587
L2018/18198-colour-mod-chars.pdf,,,0.00035,0.005587
L2018/18199-camouflage-helmet-emoji.pdf,,,0.00035,0.005587
L2018/18200-feather-emoji.pdf,,,0.00035,0.005587
L2018/18201-symbols-9995.pdf,,,0.00035,0.005587
levels.html#full,,,0.000355,0.004186
levels.html#institute,,,0.000355,0.004186
levels.html#support,,,0.000355,0.004186
logistics-utc154.html,,,0.000363,0.008248
logo_policy.html,,,0.000362,0.011616
mail-arch/,,,0.000428,0.069576
mailman/listinfo,,,0.000367,0.013561
mailto:aac-help@unicode.org?subject=Help with Adopt-a-Character,,,0.000372,0.004857
mailto:asmus@unicode.org,,,0.000356,0.003874
mailto:Convenor:%20Michel%20Suignard%20(michel@unicode.org),,,0.00036,0.006764
mailto:docsubmit@unicode.org,,,0.000411,0.005288
mailto:info@unicodeconference.org,,,0.00038,0.009677
mailto:ken@unicode.org,,,0.00038,0.023024
mailto:lunde@adobe.com,,,0.000494,0.002209
mailto:mark@macchiato.com,,,0.000391,0.000833
mailto:markdavis@google.com,,,0.000372,0.027241
mailto:markus.icu@gmail.com,,,0.000391,0.000833
members.html,,,0.000365,0.015424
members/,,,0.00038,0.066295
members/docsubmit.html,,,0.00038,0.066295
members/index.html,,,0.00042,0.069955
members/index.html#cldr,,,0.000355,0.006963
memblogo.html,,,0.000357,0.004272
mwgm2-restaurants.pdf,,,0.000376,0.000961
news.html,,,0.000379,0.006165
notes/about-notes.html,,,0.000372,0.055626
notes/tn1/,,,0.000368,0.015005
notes/tn10/,,,0.000369,0.018038
notes/tn11/,,,0.000357,0.009428
notes/tn12/,,,0.000357,0.009428
notes/tn13/,,,0.000357,0.009428
notes/tn14/,,,0.000376,0.013894
notes/tn15/,,,0.000357,0.009428
notes/tn17/,,,0.000357,0.009428
notes/tn18/,,,0.000357,0.009428
notes/tn19/,,,0.000369,0.018038
notes/tn2/,,,0.000357,0.009428
notes/tn20/,,,0.000357,0.009428
notes/tn21/,,,0.000376,0.01166
notes/tn22/,,,0.000357,0.009428
notes/tn23/,,,0.000369,0.018038
notes/tn24/,,,0.000357,0.009428
notes/tn25/,,,0.000357,0.009428
notes/tn26/,,,0.000373,0.016568
notes/tn27/,,,0.000357,0.009428
notes/tn28/,,,0.000357,0.009428
notes/tn29/,,,0.000357,0.009428
notes/tn3/,,,0.000357,0.009428
notes/tn30/,,,0.000357,0.009428
notes/tn31/,,,0.000357,0.009428
notes/tn32/,,,0.00037,0.012648
notes/tn33/,,,0.000357,0.009428
notes/tn34/,,,0.000357,0.009428
notes/tn35/,,,0.000357,0.009428
notes/tn36/,,,0.000357,0.009428
notes/tn37/,,,0.000357,0.009428
notes/tn39/,,,0.000357,0.009428
notes/tn4/,,,0.000357,0.009428
notes/tn40/,,,0.000357,0.009428
notes/tn41/,,,0.000357,0.009428
notes/tn42/,,,0.000357,0.009428
notes/tn5/,,,0.000367,0.026938
notes/tn6/,,,0.000373,0.013303
notes/tn7/,,,0.000357,0.009428
notes/tn8/,,,0.000357,0.009428
notes/tn9/,,,0.000373,0.013894
not-the-roadmap/,,,0.000375,0.007929
onlinedat/related.html,,,0.000378,0.050871
online-tools.html,,,0.000393,0.01152
past-conf.html,,,0.000411,0.009677
patent_policy.html,,,0.000362,0.011616
PDF/U0000.pdf,,,0.000382,0.023298
PDF/U0080.pdf,,,0.000379,0.023298
PDF/U0100.pdf,,,0.000357,0.023298
PDF/U0180.pdf,,,0.000363,0.023298
PDF/U0250.pdf,,,0.000363,0.023298
PDF/U02B0.pdf,,,0.000359,0.023298
PDF/U0300.pdf,,,0.00038,0.023298
PDF/U0370.pdf,,,0.000357,0.023298
PDF/U0400.pdf,,,0.000352,0.023298
PDF/U0500.pdf,,,0.000351,0.023298
PDF/U0530.pdf,,,0.000354,0.023298
PDF/U0590.pdf,,,0.000352,0.023298
PDF/U0600.pdf,,,0.000355,0.023298
PDF/U0700.pdf,,,0.000351,0.023298
PDF/U0750.pdf,,,0.000351,0.023298
PDF/U0780.pdf,,,0.000351,0.023298
PDF/U07C0.pdf,,,0.000351,0.023298
PDF/U0800.pdf,,,0.000351,0.023298
PDF/U0840.pdf,,,0.000351,0.023298
PDF/U0860.pdf,,,0.000351,0.023298
PDF/U08A0.pdf,,,0.000351,0.023298
PDF/U0900.pdf,,,0.000354,0.023298
PDF/U0980.pdf,,,0.000352,0.023298
PDF/U0A00.pdf,,,0.000352,0.023298
PDF/U0A80.pdf,,,0.000351,0.023298
PDF/U0B00.pdf,,,0.000351,0.023298
PDF/U0B80.pdf,,,0.000354,0.023298
PDF/U0C00.pdf,,,0.000352,0.023298
PDF/U0C80.pdf,,,0.000351,0.023298
PDF/U0D00.pdf,,,0.000352,0.023298
PDF/U0D80.pdf,,,0.000351,0.023298
PDF/U0E00.pdf,,,0.000352,0.023298
PDF/U0E80.pdf,,,0.000352,0.023298
PDF/U0F00.pdf,,,0.000354,0.023298
PDF/U1000.pdf,,,0.000352,0.023298
PDF/U10000.pdf,,,0.000351,0.023298
PDF/U100000.pdf,,,0.000351,0.023298
PDF/U10080.pdf,,,0.000351,0.023298
PDF/U10100.pdf,,,0.000351,0.023298
PDF/U10140.pdf,,,0.000351,0.023298
PDF/U10190.pdf,,,0.000354,0.023298
PDF/U101D0.pdf,,,0.000351,0.023298
PDF/U10280.pdf,,,0.000351,0.023298
PDF/U102A0.pdf,,,0.000351,0.023298
PDF/U102E0.pdf,,,0.000354,0.023298
PDF/U10300.pdf,,,0.000351,0.023298
PDF/U10330.pdf,,,0.000351,0.023298
PDF/U10350.pdf,,,0.000351,0.023298
PDF/U10380.pdf,,,0.000351,0.023298
PDF/U103A0.pdf,,,0.000351,0.023298
PDF/U10400.pdf,,,0.000351,0.023298
PDF/U10450.pdf,,,0.000351,0.023298
PDF/U10480.pdf,,,0.000351,0.023298
PDF/U104B0.pdf,,,0.000351,0.023298
PDF/U10500.pdf,,,0.000351,0.023298
PDF/U10530.pdf,,,0.000351,0.023298
PDF/U10600.pdf,,,0.000351,0.023298
PDF/U10800.pdf,,,0.000351,0.023298
PDF/U10840.pdf,,,0.000351,0.023298
PDF/U10860.pdf,,,0.000351,0.023298
PDF/U10880.pdf,,,0.000351,0.023298
PDF/U108E0.pdf,,,0.000351,0.023298
PDF/U10900.pdf,,,0.000351,0.023298
PDF/U10920.pdf,,,0.000351,0.023298
PDF/U10980.pdf,,,0.000351,0.023298
PDF/U109A0.pdf,,,0.000351,0.023298
PDF/U10A0.pdf,,,0.000352,0.023298
PDF/U10A00.pdf,,,0.000351,0.023298
PDF/U10A60.pdf,,,0.000351,0.023298
PDF/U10A80.pdf,,,0.000351,0.023298
PDF/U10AC0.pdf,,,0.000351,0.023298
PDF/U10B00.pdf,,,0.000351,0.023298
PDF/U10B40.pdf,,,0.000351,0.023298
PDF/U10B60.pdf,,,0.000351,0.023298
PDF/U10B80.pdf,,,0.000351,0.023298
PDF/U10C00.pdf,,,0.000351,0.023298
PDF/U10C80.pdf,,,0.000351,0.023298
PDF/U10D00.pdf,,,0.000351,0.023298
PDF/U10E60.pdf,,,0.000351,0.023298
PDF/U10F00.pdf,,,0.000351,0.023298
PDF/U10F30.pdf,,,0.000351,0.023298
PDF/U10FF80.pdf,,,0.000351,0.01745
PDF/U1100.pdf,,,0.000351,0.023298
PDF/U11000.pdf,,,0.000351,0.023298
PDF/U11080.pdf,,,0.000351,0.023298
PDF/U110D0.pdf,,,0.000351,0.023298
PDF/U11100.pdf,,,0.000351,0.023298
PDF/U11150.pdf,,,0.000351,0.023298
PDF/U11180.pdf,,,0.000351,0.023298
PDF/U111E0.pdf,,,0.000354,0.023298
PDF/U11200.pdf,,,0.000351,0.023298
PDF/U11280.pdf,,,0.000351,0.023298
PDF/U112B0.pdf,,,0.000351,0.023298
PDF/U11300.pdf,,,0.000351,0.023298
PDF/U11400.pdf,,,0.000351,0.023298
PDF/U11480.pdf,,,0.000351,0.023298
PDF/U11580.pdf,,,0.000351,0.023298
PDF/U11600.pdf,,,0.000351,0.023298
PDF/U11660.pdf,,,0.000351,0.023298
PDF/U11680.pdf,,,0.000351,0.023298
PDF/U11700.pdf,,,0.000351,0.023298
PDF/U11800.pdf,,,0.000351,0.023298
PDF/U118A0.pdf,,,0.000351,0.023298
PDF/U11A00.pdf,,,0.000351,0.023298
PDF/U11A50.pdf,,,0.000351,0.023298
PDF/U11AC0.pdf,,,0.000351,0.023298
PDF/U11C00.pdf,,,0.000351,0.023298
PDF/U11C70.pdf,,,0.000351,0.023298
PDF/U11D00.pdf,,,0.000351,0.023298
PDF/U11D60.pdf,,,0.000351,0.023298
PDF/U11EE0.pdf,,,0.000351,0.023298
PDF/U1200.pdf,,,0.000353,0.023298
PDF/U12000.pdf,,,0.000351,0.023298
PDF/U12400.pdf,,,0.000354,0.023298
PDF/U12480.pdf,,,0.000351,0.023298
PDF/U13000.pdf,,,0.000351,0.023298
PDF/U1380.pdf,,,0.000351,0.023298
PDF/U13A0.pdf,,,0.000351,0.023298
PDF/U1400.pdf,,,0.000352,0.023298
PDF/U14400.pdf,,,0.000351,0.023298
PDF/U1680.pdf,,,0.000351,0.023298
PDF/U16800.pdf,,,0.000351,0.023298
PDF/U16A0.pdf,,,0.000351,0.023298
PDF/U16A40.pdf,,,0.000351,0.023298
PDF/U16AD0.pdf,,,0.000351,0.023298
PDF/U16B00.pdf,,,0.000351,0.023298
PDF/U16E40.pdf,,,0.000351,0.023298
PDF/U16F00.pdf,,,0.000351,0.023298
PDF/U16FE0.pdf,,,0.000351,0.023298
PDF/U1700.pdf,,,0.000351,0.023298
PDF/U17000.pdf,,,0.000351,0.023298
PDF/U1720.pdf,,,0.000351,0.023298
PDF/U1740.pdf,,,0.000351,0.023298
PDF/U1760.pdf,,,0.000351,0.023298
PDF/U1780.pdf,,,0.000353,0.023298
PDF/U1800.pdf,,,0.000354,0.023298
PDF/U18800.pdf,,,0.000351,0.023298
PDF/U18B0.pdf,,,0.000351,0.023298
PDF/U1900.pdf,,,0.000351,0.023298
PDF/U1950.pdf,,,0.000351,0.023298
PDF/U1980.pdf,,,0.000351,0.023298
PDF/U19E0.pdf,,,0.000351,0.023298
PDF/U1A00.pdf,,,0.000351,0.023298
PDF/U1A20.pdf,,,0.000351,0.023298
PDF/U1AB0.pdf,,,0.000351,0.023298
PDF/U1B00.pdf,,,0.000351,0.023298
PDF/U1B000.pdf,,,0.000351,0.023298
PDF/U1B100.pdf,,,0.000351,0.023298
PDF/U1B170.pdf,,,0.000351,0.023298
PDF/U1B80.pdf,,,0.000351,0.023298
PDF/U1BC0.pdf,,,0.000351,0.023298
PDF/U1BC00.pdf,,,0.000351,0.023298
PDF/U1BCA0.pdf,,,0.000351,0.023298
PDF/U1C00.pdf,,,0.000351,0.023298
PDF/U1C50.pdf,,,0.000351,0.023298
PDF/U1C80.pdf,,,0.000351,0.023298
PDF/U1C90.pdf,,,0.000351,0.023298
PDF/U1CC0.pdf,,,0.000351,0.023298
PDF/U1CD0.pdf,,,0.000351,0.023298
PDF/U1D00.pdf,,,0.000356,0.023298
PDF/U1D000.pdf,,,0.000351,0.023298
PDF/U1D100.pdf,,,0.000352,0.023298
PDF/U1D200.pdf,,,0.000351,0.023298
PDF/U1D2E0.pdf,,,0.000351,0.023298
PDF/U1D300.pdf,,,0.000351,0.023298
PDF/U1D360.pdf,,,0.000351,0.023298
PDF/U1D400.pdf,,,0.00036,0.023298
PDF/U1D80.pdf,,,0.000351,0.01745
PDF/U1D800.pdf,,,0.000351,0.023298
PDF/U1DC0.pdf,,,0.000351,0.023298
PDF/U1E00.pdf,,,0.000356,0.023298
PDF/U1E000.pdf,,,0.000351,0.023298
PDF/U1E800.pdf,,,0.000351,0.023298
PDF/U1E900.pdf,,,0.000351,0.023298
PDF/U1EC70.pdf,,,0.000351,0.023298
PDF/U1EE00.pdf,,,0.000354,0.023298
PDF/U1F00.pdf,,,0.000351,0.023298
PDF/U1F000.pdf,,,0.000351,0.023298
PDF/U1F030.pdf,,,0.000351,0.023298
PDF/U1F0A0.pdf,,,0.000351,0.023298
PDF/U1F100.pdf,,,0.000352,0.023298
PDF/U1F200.pdf,,,0.000351,0.023298
PDF/U1F300.pdf,,,0.000371,0.023298
PDF/U1F600.pdf,,,0.000351,0.023298
PDF/U1F650.pdf,,,0.000352,0.023298
PDF/U1F680.pdf,,,0.000352,0.023298
PDF/U1F700.pdf,,,0.000351,0.023298
PDF/U1F780.pdf,,,0.000352,0.023298
PDF/U1F800.pdf,,,0.000351,0.023298
PDF/U1F900.pdf,,,0.000354,0.023298
PDF/U1FA00.pdf,,,0.000351,0.023298
PDF/U1FF80.pdf,,,0.000351,0.01745
PDF/U2000.pdf,,,0.000381,0.023298
PDF/U20000.pdf,,,0.000351,0.023298
PDF/U2070.pdf,,,0.000355,0.023298
PDF/U20A0.pdf,,,0.000359,0.023298
PDF/U20D0.pdf,,,0.000362,0.023298
PDF/U2100.pdf,,,0.000369,0.023298
PDF/U2150.pdf,,,0.000353,0.023298
PDF/U2190.pdf,,,0.000356,0.023298
PDF/U2200.pdf,,,0.000382,0.023298
PDF/U2300.pdf,,,0.000371,0.023298
PDF/U2400.pdf,,,0.000355,0.023298
PDF/U2440.pdf,,,0.000351,0.023298
PDF/U2460.pdf,,,0.000352,0.023298
PDF/U2500.pdf,,,0.000351,0.023298
PDF/U2580.pdf,,,0.000351,0.023298
PDF/U25A0.pdf,,,0.000354,0.023298
PDF/U2600.pdf,,,0.000387,0.023298
PDF/U2700.pdf,,,0.000359,0.023298
PDF/U27C0.pdf,,,0.000355,0.023298
PDF/U27F0.pdf,,,0.000351,0.023298
PDF/U2800.pdf,,,0.000351,0.023298
PDF/U2900.pdf,,,0.000352,0.023298
PDF/U2980.pdf,,,0.000356,0.023298
PDF/U2A00.pdf,,,0.000357,0.023298
PDF/U2A700.pdf,,,0.000351,0.023298
PDF/U2B00.pdf,,,0.00036,0.023298
PDF/U2B740.pdf,,,0.000351,0.023298
PDF/U2B820.pdf,,,0.000351,0.023298
PDF/U2C00.pdf,,,0.000351,0.023298
PDF/U2C60.pdf,,,0.000351,0.023298
PDF/U2C80.pdf,,,0.000351,0.023298
PDF/U2CEB0.pdf,,,0.000351,0.023298
PDF/U2D00.pdf,,,0.000351,0.023298
PDF/U2D30.pdf,,,0.000351,0.023298
PDF/U2D80.pdf,,,0.000351,0.023298
PDF/U2DE0.pdf,,,0.000351,0.023298
PDF/U2E00.pdf,,,0.000353,0.023298
PDF/U2E80.pdf,,,0.000351,0.023298
PDF/U2F00.pdf,,,0.000351,0.023298
PDF/U2F800.pdf,,,0.000351,0.023298
PDF/U2FF0.pdf,,,0.000351,0.023298
PDF/U2FF80.pdf,,,0.000351,0.01745
PDF/U3000.pdf,,,0.00036,0.023298
PDF/U3040.pdf,,,0.000352,0.023298
PDF/U30A0.pdf,,,0.000352,0.023298
PDF/U3100.pdf,,,0.000351,0.023298
PDF/U3130.pdf,,,0.000351,0.023298
PDF/U3190.pdf,,,0.000351,0.023298
PDF/U31A0.pdf,,,0.000351,0.023298
PDF/U31C0.pdf,,,0.000351,0.023298
PDF/U31F0.pdf,,,0.000351,0.023298
PDF/U3200.pdf,,,0.000353,0.023298
PDF/U3300.pdf,,,0.000352,0.023298
PDF/U3400.pdf,,,0.000351,0.023298
PDF/U3FF80.pdf,,,0.000351,0.01745
PDF/U4DC0.pdf,,,0.000351,0.023298
PDF/U4E00.pdf,,,0.000351,0.023298
PDF/U4FF80.pdf,,,0.000351,0.01745
PDF/U5FF80.pdf,,,0.000351,0.01745
PDF/U6FF80.pdf,,,0.000351,0.01745
PDF/U7FF80.pdf,,,0.000351,0.01745
PDF/U8FF80.pdf,,,0.000351,0.01745
PDF/U9FF80.pdf,,,0.000351,0.01745
PDF/UA000.pdf,,,0.000351,0.023298
PDF/UA490.pdf,,,0.000351,0.023298
PDF/UA4D0.pdf,,,0.000351,0.023298
PDF/UA500.pdf,,,0.000351,0.023298
PDF/UA640.pdf,,,0.000351,0.023298
PDF/UA6A0.pdf,,,0.000351,0.023298
PDF/UA700.pdf,,,0.000351,0.023298
PDF/UA720.pdf,,,0.000351,0.023298
PDF/UA800.pdf,,,0.000351,0.023298
PDF/UA830.pdf,,,0.000351,0.023298
PDF/UA840.pdf,,,0.000351,0.023298
PDF/UA880.pdf,,,0.000351,0.023298
PDF/UA8E0.pdf,,,0.000351,0.023298
PDF/UA900.pdf,,,0.000351,0.023298
PDF/UA930.pdf,,,0.000351,0.023298
PDF/UA960.pdf,,,0.000351,0.023298
PDF/UA980.pdf,,,0.000351,0.023298
PDF/UA9E0.pdf,,,0.000351,0.023298
PDF/UAA00.pdf,,,0.000351,0.023298
PDF/UAA60.pdf,,,0.000351,0.023298
PDF/UAA80.pdf,,,0.000351,0.023298
PDF/UAAE0.pdf,,,0.000351,0.023298
PDF/UAB00.pdf,,,0.000351,0.023298
PDF/UAB30.pdf,,,0.000351,0.023298
PDF/UAB70.pdf,,,0.000351,0.023298
PDF/UABC0.pdf,,,0.000351,0.023298
PDF/UAC00.pdf,,,0.000351,0.023298
PDF/UAFF80.pdf,,,0.000351,0.01745
PDF/UBFF80.pdf,,,0.000351,0.01745
PDF/UBOOP.pdf,,,0.000348,0.005849
PDF/UCFF80.pdf,,,0.000351,0.01745
PDF/UD7B0.pdf,,,0.000351,0.023298
PDF/UD800.pdf,,,0.000351,0.023298
PDF/UDC00.pdf,,,0.000351,0.023298
PDF/UDFF80.pdf,,,0.000351,0.01745
PDF/UE000.pdf,,,0.000351,0.023298
PDF/UE0000.pdf,,,0.000351,0.023298
PDF/UE0100.pdf,,,0.000351,0.023298
PDF/UEFF80.pdf,,,0.000351,0.01745
PDF/UF0000.pdf,,,0.000351,0.023298
PDF/UF900.pdf,,,0.000352,0.023298
PDF/UFB00.pdf,,,0.000359,0.023298
PDF/UFB50.pdf,,,0.000357,0.023298
PDF/UFE00.pdf,,,0.000351,0.023298
PDF/UFE10.pdf,,,0.000351,0.023298
PDF/UFE20.pdf,,,0.000352,0.023298
PDF/UFE30.pdf,,,0.000353,0.023298
PDF/UFE50.pdf,,,0.000351,0.023298
PDF/UFE70.pdf,,,0.000352,0.023298
PDF/UFF00.pdf,,,0.000368,0.023298
PDF/UFFF0.pdf,,,0.000357,0.023298
PDF/UFFF80.pdf,,,0.000351,0.01745
pending.html,,,0.000361,0.011468
pending/about-sei.html,,,0.000438,0.087723
pending/properties.html,,,0.000374,0.011468
pending/symbol-guidelines.html,,,0.000361,0.011468
policies.html,,,0.000362,0.011616
policies/collation_stability.html,,,0.000391,0.062487
policies/confidential_data_policy.html,,,0.000394,0.018117
policies/conflict_of_interest_policy.pdf,,,0.000376,0.011616
policies/font_policy.html,,,0.000403,0.073955
policies/gift_policy.html,,,0.000362,0.011616
policies/ipr_policy.html,,,0.000362,0.011616
policies/locales_stability.html,,,0.000376,0.011616
policies/logo_policy.html,,,0.001166,0.113365
policies/mail_policy.html,,,0.000413,0.025177
policies/patent_policy.html,,,0.000386,0.071916
policies/policies.html#Stability,,,0.000362,0.011616
policies/privacy_policy.html,,,0.000644,0.113365
policies/property_value_stability_table.html,,,0.000352,0.007325
policies/reg_stability_policy.html,,,0.000376,0.011616
policies/stability_policy.html,,,0.000479,0.102117
policies/stability_policy.html#Alias_Stability,,,0.000352,0.007325
policies/stability_policy.html#Case_Folding,,,0.000357,0.004624
policies/stability_policy.html#Name,,,0.000418,0.00972
policies/stability_policy.html#Normalization,,,0.000361,0.002081
policies/stability_policy.html#Property_Alias_Uniqueness,,,0.000352,0.007325
policies/stability_policy.html#Property_Stability,,,0.000352,0.007325
policies/stability_policy.html#Property_Value,,,0.00039,0.009861
policies/translation_policy.html,,,0.000362,0.011616
policies/Unicode_Whistleblower_Policy.pdf,,,0.000376,0.011616
press/boilerplate.html,,,0.000355,0.007377
press/emoji.html,,,0.000389,0.014503
press/quotations.html,,,0.000366,0.011486
press/seachange.html,,,0.000387,0.013032
principles.html,,,0.000378,0.015841
privacy_policy.html,,,0.000362,0.011616
proposals.html,,,0.000355,0.006207
Public,,,0.000415,0.078567
Public/,,,0.00039,0.011874
Public/10.0.0/ucd/NamesList.html,,,0.000374,0.001197
Public/11.0.0/,,,0.00038,0.019264
Public/11.0.0/charts/,,,0.000359,0.016071
Public/11.0.0/charts/RSIndex.pdf,,,0.000385,0.023631
