Id,Content Type,Page Type,Subdomain,Label,timeset,pageranks,eigencentrality
uax-proposed-updates.html,,html,,,,0.000359,0.009006
ucd,,html,,,,0.00041,0.043752
udhr,,html,,,,0.000382,0.018538
udhr/contributors.html,,html,,,,0.000357,0.004755
uli/pas/,,html,,,,0.000359,0.00473
uli/pas/gmx/gmx-v10.xsd,,html,,,,0.000359,0.00473
uli/pas/gmx-v/,,html,,,,0.000359,0.00473
uli/pas/srx/,,html,,,,0.000359,0.00473
unibook/,,html,,,,0.000454,0.014079
unicode/copyright.html,,html,,,,0.000554,0.034349
unicodeguidemed.jpg,,image,,,,0.000362,0.001959
unihan.html,,html,,,,0.000351,0.01745
unihangridindex.html,,html,,,,0.00038,0.007559
unihanrsindex.html,,html,,,,0.00038,0.007559
unihansearch.html,,html,,,,0.00038,0.007559
utc-minutes.html,,html,,,,0.000365,0.015424
versions/beta.html,,html,,,,0.000473,0.054471
versions/beta-11.0.0.html,,html,,,,0.000391,0.003193
versions/components-1.0.0.html,,html,,,,0.000354,0.009747
versions/components-1.0.1.html,,html,,,,0.000354,0.009747
versions/components-1.1.0.html,,html,,,,0.000354,0.009747
versions/components-1.1.5.html,,html,,,,0.000354,0.009747
versions/components-10.0.0.html,,html,,,,0.000354,0.009747
versions/components-11.0.0.html,,html,,,,0.000359,0.025819
versions/components-2.0.0.html,,html,,,,0.000354,0.009747
versions/components-2.1.2.html,,html,,,,0.000354,0.009747
versions/components-2.1.5.html,,html,,,,0.000354,0.009747
versions/components-2.1.8.html,,html,,,,0.000354,0.009747
versions/components-2.1.9.html,,html,,,,0.000354,0.009747
versions/components-3.0.0.html,,html,,,,0.000354,0.009747
versions/components-3.0.1.html,,html,,,,0.000354,0.009747
versions/components-3.1.0.html,,html,,,,0.000354,0.009747
versions/components-3.1.1.html,,html,,,,0.000354,0.009747
versions/components-3.2.0.html,,html,,,,0.000354,0.009747
versions/components-4.0.0.html,,html,,,,0.000354,0.009747
versions/components-4.0.1.html,,html,,,,0.000354,0.009747
versions/components-4.1.0.html,,html,,,,0.000354,0.009747
versions/components-5.0.0.html,,html,,,,0.000354,0.009747
versions/components-5.1.0.html,,html,,,,0.000354,0.009747
versions/components-5.2.0.html,,html,,,,0.000354,0.009747
versions/components-6.0.0.html,,html,,,,0.000354,0.009747
versions/components-6.1.0.html,,html,,,,0.000354,0.009747
versions/components-6.2.0.html,,html,,,,0.000354,0.009747
versions/components-6.3.0.html,,html,,,,0.000354,0.009747
versions/components-7.0.0.html,,html,,,,0.000354,0.009747
versions/components-8.0.0.html,,html,,,,0.000354,0.009747
versions/components-9.0.0.html,,html,,,,0.000354,0.009747
versions/corrigenda.html,,html,,,,0.000377,0.015623
versions/corrigendum1.html,,html,,,,0.00036,0.010369
versions/corrigendum2.html,,html,,,,0.000365,0.016227
versions/corrigendum3.html,,html,,,,0.00037,0.016227
versions/corrigendum4.html,,html,,,,0.000384,0.018403
versions/corrigendum5.html,,html,,,,0.000399,0.033063
versions/corrigendum6.html,,html,,,,0.000364,0.017694
versions/corrigendum7.html,,html,,,,0.00036,0.010369
versions/corrigendum8.html,,html,,,,0.00036,0.010369
versions/corrigendum9.html,,html,,,,0.000379,0.012905
versions/IICoreRSIndex.pdf,,pdf,,,,0.000385,0.023631
versions/index.html#References,,html,#,,,0.000376,0.054532
versions/latest/appA.pdf#G7496,,pdf,#,,,0.000351,0.01233
versions/latest/appC.pdf,,pdf,,,,0.000356,0.004671
versions/latest/appC.pdf#G1823,,pdf,#,,,0.000354,0.01233
versions/latest/appD.pdf,,pdf,,,,0.000354,0.009747
versions/latest/appE.pdf#G1014,,pdf,#,,,0.000351,0.01233
versions/latest/ch02.pdf#G11062,,pdf,#,,,0.000351,0.01233
versions/latest/ch02.pdf#G128,,pdf,#,,,0.000354,0.01233
versions/latest/ch02.pdf#G13708,,pdf,#,,,0.000355,0.007383
versions/latest/ch02.pdf#G25564,,pdf,#,,,0.000359,0.01233
versions/latest/ch02.pdf#G27981,,pdf,#,,,0.000351,0.01233
versions/latest/ch02.pdf#G78,,pdf,#,,,0.000351,0.01233
versions/latest/ch03.pdf,,pdf,,,,0.000356,0.004671
versions/latest/ch03.pdf#G19002,,pdf,#,,,0.000356,0.01233
versions/latest/ch03.pdf#G2212,,pdf,#,,,0.00038,0.01233
versions/latest/ch03.pdf#G24646,,pdf,#,,,0.000375,0.019042
versions/latest/ch03.pdf#G2630,,pdf,#,,,0.000362,0.01233
versions/latest/ch03.pdf#G28070,,pdf,#,,,0.000378,0.019042
versions/latest/ch03.pdf#G29705,,pdf,#,,,0.000361,0.002081
versions/latest/ch03.pdf#G30602,,pdf,#,,,0.000386,0.01233
versions/latest/ch03.pdf#G33992,,pdf,#,,,0.000362,0.019042
versions/latest/ch03.pdf#G43463,,pdf,#,,,0.000359,0.01233
versions/latest/ch03.pdf#G49537,,pdf,#,,,0.000402,0.019042
versions/latest/ch03.pdf#G729,,pdf,#,,,0.000387,0.014411
versions/latest/ch03.pdf#G7404,,pdf,#,,,0.000406,0.026425
versions/latest/ch03.pdf#G769,,pdf,#,,,0.000354,0.01233
versions/latest/ch04.pdf#G124142,,pdf,#,,,0.000351,0.01233
versions/latest/ch04.pdf#G124206,,pdf,#,,,0.000351,0.01233
versions/latest/ch04.pdf#G124718,,pdf,#,,,0.000351,0.01233
versions/latest/ch04.pdf#G124722,,pdf,#,,,0.000359,0.019042
versions/latest/ch04.pdf#G124820,,pdf,#,,,0.000357,0.006712
versions/latest/ch04.pdf#G130746,,pdf,#,,,0.000351,0.01233
versions/latest/ch04.pdf#G30078,,pdf,#,,,0.000351,0.01233
versions/latest/ch04.pdf#G39,,pdf,#,,,0.000362,0.019042
versions/latest/ch04.pdf#G91002,,pdf,#,,,0.000354,0.01233
versions/latest/ch05.pdf#G10213,,pdf,#,,,0.000357,0.006712
versions/latest/ch05.pdf#G11552,,pdf,#,,,0.000396,0.008623
versions/latest/ch05.pdf#G21180,,pdf,#,,,0.000351,0.01233
versions/latest/ch05.pdf#G21249,,pdf,#,,,0.000357,0.006712
versions/latest/ch05.pdf#G34360,,pdf,#,,,0.000357,0.006712
versions/latest/ch05.pdf#G40025,,pdf,#,,,0.000351,0.01233
versions/latest/ch05.pdf#G7730,,pdf,#,,,0.000381,0.014805
versions/latest/ch06.pdf#G7382,,pdf,#,,,0.000356,0.01233
versions/latest/ch06.pdf#G7981,,pdf,#,,,0.000351,0.01233
versions/latest/ch07.pdf#G15832,,pdf,#,,,0.000351,0.01233
versions/latest/ch07.pdf#G4321,,pdf,#,,,0.000355,0.004991
versions/latest/ch09.pdf#G20596,,pdf,#,,,0.000365,0.019042
versions/latest/ch12.pdf,,pdf,,,,0.000393,0.005576
versions/latest/ch12.pdf#G10162,,pdf,#,,,0.000395,0.008944
versions/latest/ch12.pdf#G12284,,pdf,#,,,0.000365,0.019042
versions/latest/ch12.pdf#G664195,,pdf,#,,,0.000456,0.002232
versions/latest/ch12.pdf#G664412,,pdf,#,,,0.000368,0.002232
versions/latest/ch13.pdf#G27803,,pdf,#,,,0.000358,0.002201
versions/latest/ch16.pdf#G24999,,pdf,#,,,0.000359,0.001912
versions/latest/ch18.pdf,,pdf,,,,0.000364,0.007559
versions/latest/ch18.pdf#G28626,,pdf,#,,,0.000364,0.011703
versions/latest/ch18.pdf#G29086,,pdf,#,,,0.000358,0.017322
versions/latest/ch21.pdf#G26597,,pdf,#,,,0.000351,0.01233
versions/latest/ch23.pdf#G12985,,pdf,#,,,0.000366,0.014411
versions/latest/ch23.pdf#G19053,,pdf,#,,,0.000369,0.021243
versions/latest/ch23.pdf#G19635,,pdf,#,,,0.000351,0.01233
versions/latest/ch23.pdf#G30110,,pdf,#,,,0.000396,0.008623
versions/latest/References.pdf#G7279,,pdf,#,,,0.000356,0.004671
versions/Unicode10.0.0/ch05.pdf#G7730,,pdf,#,,,0.000398,0.007774
versions/Unicode10.0.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode11.0.0/appA.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/appB.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/appC.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/appD.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/appE.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/appF.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/bookmarks.html,,html,,,,0.000354,0.016071
versions/Unicode11.0.0/ch01.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch02.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch03.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch04.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch05.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch06.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch07.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch08.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch09.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch10.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch11.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch12.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch13.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch14.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch15.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch16.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch17.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch18.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch19.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch20.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch21.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch22.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch23.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/ch24.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/Colophon.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/erratafixed.html,,html,,,,0.000365,0.02644
versions/Unicode11.0.0/Preface.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/Title.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/UnicodeBookIX.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/UnicodeBookTOC.pdf,,pdf,,,,0.000354,0.016071
versions/Unicode11.0.0/UnicodeStandard-11.0.pdf,,pdf,,,,0.000359,0.016071
versions/Unicode3.1.1.html,,html,,,,0.000354,0.005253
versions/Unicode4.0.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode4.1.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode5.0.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode5.0.0/References.pdf,,pdf,,,,0.000362,0.005763
versions/Unicode5.0.0/Title.pdf,,pdf,,,,0.000601,0.050878
versions/Unicode5.1.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode5.2.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode6.0.0/ch09.pdf#G12284,,pdf,#,,,0.000362,0.010633
versions/Unicode6.0.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode6.1.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode6.2.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode6.3.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode7.0.0/erratafixed.html,,html,,,,0.000371,0.010369
versions/Unicode8.0.0/appC.pdf,,pdf,,,,0.00036,0.006764
versions/Unicode8.0.0/ch05.pdf#G7730,,pdf,#,,,0.000354,0.005253
versions/Unicode8.0.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode9.0.0/appC.pdf,,pdf,,,,0.000363,0.050871
versions/Unicode9.0.0/ch03.pdf#G1257283,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch03.pdf#G28070,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch03.pdf#G33992,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch03.pdf#G729,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch03.pdf#G7404,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch04.pdf#G124722,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch04.pdf#G124820,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch04.pdf#G39,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch05.pdf#G10213,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch05.pdf#G21180,,pdf,#,,,0.000357,0.004624
versions/Unicode9.0.0/ch05.pdf#G34360,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch09.pdf#G20596,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch12.pdf#G10162,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch12.pdf#G12284,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch18.pdf#G15784,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch18.pdf#G31028,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/ch23.pdf#G19053,,pdf,#,,,0.000363,0.050871
versions/Unicode9.0.0/erratafixed.html,,html,,,,0.00036,0.010369
versions/Unicode9.0.0/UnicodeBookIX.pdf,,pdf,,,,0.000363,0.050871
versions/Unicode9.0.0/UnicodeBookTOC.pdf,,pdf,,,,0.000363,0.050871
webscripts/homepage-styles4.css,,html,,,,0.000376,0.054532
webscripts/logo60s2.gif,,image,,,,0.000376,0.054532
webscripts/menuv5.css,,html,,,,0.000376,0.054532
webscripts/quick_links.html,,html,,,,0.000375,0.008854
webscripts/selections2.js,,java,,,,0.000376,0.054532
wg2/docs/AttendanceLog.xls,,xls,,,,0.00036,0.006764
wg2/docs/AttendanceLog-2017-10-18.xls,,xls,,,,0.00036,0.006764
wg2/meetings.html,,html,,,,0.00036,0.006764
wg2/principles.html,,html,,,,0.00036,0.006764
wg2/WG2-registry.html,,html,,,,0.000389,0.008676
where/,,html,,,,0.000391,0.019882
